[ 2012-06-15T15:00:48+08:00 ] /me/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001360s ]
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001475s ]
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.021206s ]
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021291s ]
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.002185s ]
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001403s ]
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000940s ]
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001292s ]
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006073s ]
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001737s ]
[ 2012-06-15T16:31:11+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001837s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.003020s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003175s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003932s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004031s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004116s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.004236s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.084688s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.084773s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.002007s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.003402s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001740s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001907s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009307s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.022060s ]
[ 2012-06-15T16:34:46+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.022158s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.001752s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001885s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001368s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001446s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001173s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001264s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.018603s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018683s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001160s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001311s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000931s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001271s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004910s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001992s ]
[ 2012-06-15T16:36:18+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002099s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.002634s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002783s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002700s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002818s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.006066s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.006205s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.021594s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021675s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001581s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001455s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001189s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001974s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006471s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.006294s ]
[ 2012-06-15T16:40:04+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.006568s ]
[ 2012-06-15T16:40:13+08:00 ] /me/user/logout.html | INFO: Tag[ route_check ] --START--
[ 2012-06-15T16:40:13+08:00 ] /me/user/logout.html | INFO: Run CheckRoute Behavior [ RunTime:0.001829s ]
[ 2012-06-15T16:40:13+08:00 ] /me/user/logout.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.001975s ]
[ 2012-06-15T16:40:13+08:00 ] /me/user/logout.html | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:40:13+08:00 ] /me/user/logout.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001500s ]
[ 2012-06-15T16:40:13+08:00 ] /me/user/logout.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001594s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001337s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001463s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | SQL: SHOW COLUMNS FROM `my_catalog` [ RunTime:0.006928s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | SQL: SELECT * FROM `my_catalog` WHERE pid='1' ORDER BY sequence  [ RunTime:0.000736s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | SQL: SHOW COLUMNS FROM `my_article` [ RunTime:0.008719s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | NOTIC: [8] Undefined index: id HomeAction.class.php 第 13 行.
[ 2012-06-15T16:40:14+08:00 ] /me/ | NOTIC: [8] Undefined variable: data HomeAction.class.php 第 15 行.
[ 2012-06-15T16:40:14+08:00 ] /me/ | SQL: SELECT * FROM `my_article` ORDER BY create_time desc LIMIT 3   [ RunTime:0.000728s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002167s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002268s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Run ParseTemplate Behavior [ RunTime:0.049441s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.049542s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Run ContentReplace Behavior [ RunTime:0.001117s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Run TokenBuild Behavior [ RunTime:0.001097s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000891s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001257s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004587s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001149s ]
[ 2012-06-15T16:40:14+08:00 ] /me/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001235s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.001794s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001924s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001263s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001341s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001302s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001406s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.018069s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018149s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001281s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001602s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000961s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001245s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005355s ]
[ 2012-06-15T16:40:20+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T16:40:21+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003105s ]
[ 2012-06-15T16:40:21+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003205s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.001671s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001799s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001461s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001547s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001345s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001458s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.018121s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018203s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001155s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001103s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000929s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002614s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006039s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001523s ]
[ 2012-06-15T16:40:55+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001628s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.001675s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001803s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001296s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001372s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002751s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002854s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.018697s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018776s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001655s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.002076s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001081s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001215s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006282s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002575s ]
[ 2012-06-15T16:41:02+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002677s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.003446s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003589s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001744s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001822s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.003820s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.003942s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.020384s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020467s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001768s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001562s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001175s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001427s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006181s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001994s ]
[ 2012-06-15T16:45:08+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002094s ]
[ 2012-06-15T16:45:39+08:00 ] /me/message/m_post.html | INFO: Tag[ route_check ] --START--
[ 2012-06-15T16:45:39+08:00 ] /me/message/m_post.html | INFO: Run CheckRoute Behavior [ RunTime:0.002583s ]
[ 2012-06-15T16:45:39+08:00 ] /me/message/m_post.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.002753s ]
[ 2012-06-15T16:45:39+08:00 ] /me/message/m_post.html | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:45:39+08:00 ] /me/message/m_post.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004145s ]
[ 2012-06-15T16:45:39+08:00 ] /me/message/m_post.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004253s ]
[ 2012-06-15T16:45:39+08:00 ] /me/message/m_post.html | NOTIC: [8] Undefined index: mod MessageAction.class.php 第 14 行.
[ 2012-06-15T16:46:16+08:00 ] /me/message/m_post.html | INFO: Tag[ route_check ] --START--
[ 2012-06-15T16:46:16+08:00 ] /me/message/m_post.html | INFO: Run CheckRoute Behavior [ RunTime:0.002166s ]
[ 2012-06-15T16:46:16+08:00 ] /me/message/m_post.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.002306s ]
[ 2012-06-15T16:46:16+08:00 ] /me/message/m_post.html | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:46:16+08:00 ] /me/message/m_post.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001517s ]
[ 2012-06-15T16:46:16+08:00 ] /me/message/m_post.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001595s ]
[ 2012-06-15T16:46:16+08:00 ] /me/message/m_post.html | NOTIC: [8] Undefined index: mod MessageAction.class.php 第 14 行.
[ 2012-06-15T16:46:45+08:00 ] /me/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T16:46:45+08:00 ] /me/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001550s ]
[ 2012-06-15T16:46:45+08:00 ] /me/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001684s ]
[ 2012-06-15T16:46:45+08:00 ] /me/ | SQL: SHOW COLUMNS FROM `my_user` [ RunTime:0.054825s ]
[ 2012-06-15T16:46:45+08:00 ] /me/ | SQL: SELECT * FROM `my_user` WHERE ( `username` = 'xiaowei' ) AND ( `password` = 'c1efefc7c4396e847ee947cc033f55a8' ) LIMIT 1   [ RunTime:0.000763s ]
[ 2012-06-15T16:46:45+08:00 ] /me/ | SQL: SHOW COLUMNS FROM `my_catalog` [ RunTime:0.010308s ]
[ 2012-06-15T16:46:45+08:00 ] /me/ | SQL: SELECT * FROM `my_catalog` WHERE pid='1' ORDER BY sequence  [ RunTime:0.000854s ]
[ 2012-06-15T16:46:45+08:00 ] /me/ | SQL: SHOW COLUMNS FROM `my_article` [ RunTime:0.007401s ]
[ 2012-06-15T16:46:45+08:00 ] /me/ | NOTIC: [8] Undefined index: id HomeAction.class.php 第 13 行.
[ 2012-06-15T16:46:45+08:00 ] /me/ | NOTIC: [8] Undefined variable: data HomeAction.class.php 第 15 行.
[ 2012-06-15T16:46:45+08:00 ] /me/ | SQL: SELECT * FROM `my_article` ORDER BY create_time desc LIMIT 3   [ RunTime:0.000534s ]
[ 2012-06-15T16:46:45+08:00 ] /me/ | INFO: Tag[ view_template ] --START--
